date,campaign_name,cost,purchases,conv_value,impressions,clicks,ctr,cpm,frequency,add_to_cart
2026-05-26,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,7.37,null,null,1455,4,0.0027,5.0653,1.3061,null
2026-05-26,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,7.07,1,168.75,1315,16,0.0122,5.3764,1.5767,4
2026-05-26,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,14.18,null,null,1987,12,0.006,7.1364,1.2473,1
2026-05-26,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,6.22,1,37.66,636,9,0.0142,9.7799,1.4621,2
2026-05-26,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,16.84,null,null,2027,23,0.0113,8.3078,1.2285,1
2026-05-26,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,29.68,1,24.18,2363,45,0.019,12.5603,1.6141,6
2026-05-26,ASUC-(NEW)-PERF-RTG-WARM-ROW,36.31,3,259.9,7557,104,0.0138,4.8048,1.4173,23
2026-05-26,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,8.75,null,null,2467,18,0.0073,3.5468,1.2153,null
2026-05-26,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,6.74,null,null,1684,10,0.0059,4.0024,1.5144,null
2026-05-26,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,22.93,null,null,10302,69,0.0067,2.2258,1.3167,4
2026-05-26,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,8.14,1,56.92,2358,60,0.0254,3.4521,1.5575,7
2026-05-26,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,16.69,null,null,2488,19,0.0076,6.7082,1.1893,null
2026-05-26,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,7.64,null,null,683,8,0.0117,11.1859,1.4409,null
2026-05-26,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,158.77,4,461.88,22824,143,0.0063,6.9563,1.1635,20
2026-05-26,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,141.91,5,597.5,11616,195,0.0168,12.2168,1.6432,31
2026-05-27,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,1127.57,24,1594.67,181471,2504,0.0138,6.2135,1.2146,133
2026-05-27,ASUC-(ALL)-PERF-KIDS-INTER,884.28,48,2399.49,227535,1793,0.0079,3.8863,1.2989,242
2026-05-27,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,274.38,23,1048.73,34160,545,0.016,8.0322,2.6334,100
2026-05-27,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,153.17,6,395.94,25898,231,0.0089,5.9144,1.3523,16
2026-05-27,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,97.6,null,null,14407,414,0.0287,6.7745,1.2005,4
2026-05-27,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,422.56,11,1011.78,64122,598,0.0093,6.5899,1.2149,62
2026-05-27,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,359.28,15,1027.49,26732,541,0.0202,13.4401,1.6721,82
2026-05-27,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,215.6,7,221.25,69783,416,0.006,3.0896,1.4633,46
2026-05-27,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,328.43,15,724.42,60954,924,0.0152,5.3882,1.952,97
2026-05-27,ASUC-(HISTO)-MULTI-(HISTO)-PERF-LABO,157.09,5,223.75,24311,273,0.0112,6.4617,1.1871,29
2026-05-27,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,374.29,8,572.21,62568,311,0.005,5.9821,1.5704,30
2026-05-27,ASUC-(HISTO)-UK-(UK)-PERF-RTG,267.36,12,616.59,20365,394,0.0193,13.1284,1.7621,39
2026-05-27,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,298.48,4,275.94,26425,157,0.0059,11.2954,1.4339,13
2026-05-27,ASUC-(HISTO)-US-(US)-PERF-RTG,347.66,10,631.8,16037,194,0.0121,21.6786,1.5329,36
2026-05-27,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,12.68,1,43.11,1479,9,0.0061,8.5734,1.2728,3
2026-05-27,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,14.75,null,null,1165,29,0.0249,12.6609,1.4766,9
2026-05-27,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,82.41,1,69.91,14560,187,0.0128,5.66,1.0961,9
2026-05-27,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,50.96,7,313.99,5690,108,0.019,8.9561,1.6398,18
2026-05-27,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,160.28,9,532.17,51855,324,0.0062,3.0909,1.2406,31
2026-05-27,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,79.42,2,94.42,12012,176,0.0147,6.6117,1.8491,25
2026-05-27,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,39.11,null,null,5920,25,0.0042,6.6064,1.2582,1
2026-05-27,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,33.86,1,46.68,3722,50,0.0134,9.0973,1.513,7
2026-05-27,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,162.74,9,372.12,101328,1607,0.0159,1.6061,1.2686,79
2026-05-27,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,112.77,10,425.6,41264,725,0.0176,2.7329,1.8676,40
2026-05-27,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,136.66,1,32.11,41924,295,0.007,3.2597,1.2338,19
2026-05-27,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,102.84,9,288.17,16933,363,0.0214,6.0733,1.869,38
2026-05-27,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,163.72,4,145.56,74675,550,0.0074,2.1924,1.2878,18
2026-05-27,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,132.59,4,198.83,31508,503,0.016,4.2081,1.7695,21
2026-05-27,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,7.37,null,null,1165,9,0.0077,6.3262,1.2394,2
2026-05-27,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,8.43,null,null,1634,15,0.0092,5.1591,1.5849,5
2026-05-27,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,29.37,1,42.63,3892,36,0.0092,7.5462,1.0513,3
2026-05-27,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,11.24,null,null,1024,28,0.0273,10.9766,1.5148,3
2026-05-27,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,18.85,1,23.84,2151,37,0.0172,8.7634,1.149,null
2026-05-27,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,31.86,3,113.79,2517,54,0.0215,12.6579,1.703,11
2026-05-27,ASUC-(NEW)-PERF-RTG-WARM-ROW,28.43,3,71.52,7310,87,0.0119,3.8892,1.4816,10
2026-05-27,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,8.96,1,100.68,2686,28,0.0104,3.3358,1.1653,null
2026-05-27,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,11.22,null,null,2268,35,0.0154,4.9471,1.627,null
2026-05-27,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,22.18,null,null,11231,50,0.0045,1.9749,1.2908,2
2026-05-27,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,12.03,2,109.08,3311,61,0.0184,3.6333,1.564,7
2026-05-27,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,22.02,null,null,2792,39,0.014,7.8868,1.0648,2
2026-05-27,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,9.17,1,80.43,853,15,0.0176,10.7503,1.4581,3
2026-05-27,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,186.43,4,142.23,24920,215,0.0086,7.4811,1.1256,17
2026-05-27,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,150.65,2,229.76,11954,204,0.0171,12.6025,1.6387,32
2026-05-28,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,814.65,35,2517.6,121039,1694,0.014,6.7305,1.2166,154
2026-05-28,ASUC-(ALL)-PERF-KIDS-INTER,788.47,37,1637.18,201473,1782,0.0088,3.9135,1.2943,187
2026-05-28,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,275.56,22,991.05,33710,529,0.0157,8.1744,2.5509,82
2026-05-28,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,130.07,4,176.16,20471,231,0.0113,6.3539,1.4004,22
2026-05-28,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,77.6,3,92.91,14777,522,0.0353,5.2514,1.1956,5
2026-05-28,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,399.82,12,630.96,60355,485,0.008,6.6245,1.2326,53
2026-05-28,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,396.61,8,419.34,26857,539,0.0201,14.7675,1.731,76
2026-05-28,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,229.34,4,108.99,74396,444,0.006,3.0827,1.4519,34
2026-05-28,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,317.36,14,587.64,54280,844,0.0155,5.8467,1.9188,90
2026-05-28,ASUC-(HISTO)-MULTI-(HISTO)-PERF-LABO,68.61,3,118.99,9401,113,0.012,7.2982,1.1176,19
2026-05-28,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,389.89,6,325.31,67778,389,0.0057,5.7525,1.4956,18
2026-05-28,ASUC-(HISTO)-UK-(UK)-PERF-RTG,300.41,7,502.29,22243,377,0.0169,13.5058,1.6684,36
2026-05-28,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,166.91,5,359.69,17471,122,0.007,9.5535,1.2874,14
2026-05-28,ASUC-(HISTO)-US-(US)-PERF-RTG,235.81,6,723.86,10222,170,0.0166,23.0689,1.4231,40
2026-05-28,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,12.89,null,null,1441,12,0.0083,8.9452,1.2099,null
2026-05-28,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,16.86,1,43.03,1307,38,0.0291,12.8998,1.5597,null
2026-05-28,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,69.1,2,60.66,12283,148,0.012,5.6257,1.1011,5
2026-05-28,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,44.18,1,24.33,4924,75,0.0152,8.9724,1.523,5
2026-05-28,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,134.79,1,69.29,40367,253,0.0063,3.3391,1.1663,13
2026-05-28,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,73.65,2,94.43,10205,138,0.0135,7.2171,1.8325,6
2026-05-28,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,31.09,1,55.94,4775,28,0.0059,6.511,1.2432,5
2026-05-28,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,46.51,2,24.08,4987,47,0.0094,9.3262,1.4945,8
2026-05-28,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,139.34,4,161,80337,1296,0.0161,1.7344,1.1575,39
2026-05-28,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,103.36,5,338.86,37915,668,0.0176,2.7261,1.8406,49
2026-05-28,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,132.33,3,187.49,33943,284,0.0084,3.8986,1.1598,11
2026-05-28,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,82.78,6,437.88,13589,269,0.0198,6.0917,1.827,21
2026-05-28,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,155.78,3,108.37,59589,423,0.0071,2.6142,1.2617,20
2026-05-28,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,154.8,3,91.83,33792,506,0.015,4.581,1.8911,38
2026-05-28,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,10.69,null,null,1740,23,0.0132,6.1437,1.2254,4
2026-05-28,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,11.17,null,null,2152,12,0.0056,5.1905,1.4882,1
2026-05-28,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,15.3,1,37.52,1786,18,0.0101,8.5666,1.0229,1
2026-05-28,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,10.05,null,null,812,26,0.032,12.3768,1.5585,null
2026-05-28,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,18.31,null,null,1907,23,0.0121,9.6015,1.1728,1
2026-05-28,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,30.25,2,93.13,2173,39,0.0179,13.9208,1.6871,8
2026-05-28,ASUC-(NEW)-PERF-RTG-WARM-ROW,51.65,2,175.1,13219,151,0.0114,3.9073,1.6567,10
2026-05-28,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,8.01,null,null,2396,23,0.0096,3.3431,1.1832,3
2026-05-28,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,8.9,null,null,1532,34,0.0222,5.8094,1.6042,null
2026-05-28,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,17.89,null,null,7316,50,0.0068,2.4453,1.1728,2
2026-05-28,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,14.06,3,80.21,3549,60,0.0169,3.9617,1.7942,4
2026-05-28,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,13.75,null,null,1497,20,0.0134,9.185,1.118,3
2026-05-28,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,7.68,null,null,716,17,0.0237,10.7263,1.5042,null
2026-05-28,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,163.99,1,95.06,19757,166,0.0084,8.3003,1.1083,9
2026-05-28,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,177.81,12,994.31,13595,243,0.0179,13.0791,1.6411,45
2026-05-28,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-READING,95.87,null,null,3727,55,0.0148,25.7231,1.2081,2
2026-05-28,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-SUN,56.99,1,60.27,2098,31,0.0148,27.164,1.1189,1
2026-05-28,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-FID,54.48,null,null,2394,22,0.0092,22.7569,1.5171,6
2026-05-28,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-RTG,54,null,null,2732,43,0.0157,19.7657,1.2351,null
2026-05-29,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,485.41,10,868.09,80724,1097,0.0136,6.0132,1.214,43
2026-05-29,ASUC-(ALL)-PERF-KIDS-INTER,591.82,47,1828.08,152389,1453,0.0095,3.8836,1.2815,220
2026-05-29,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,303.07,26,1366.85,37328,572,0.0153,8.1191,2.7173,104
2026-05-29,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,102.92,10,519.21,17630,120,0.0068,5.8378,1.3652,33
2026-05-29,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,72.71,6,305.17,13330,463,0.0347,5.4546,1.1734,13
2026-05-29,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,316.59,12,648.3,50895,396,0.0078,6.2205,1.2468,33
2026-05-29,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,301.35,15,630.36,22440,429,0.0191,13.4291,1.5711,44
2026-05-29,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,223.34,12,364.64,77994,490,0.0063,2.8636,1.3598,49
2026-05-29,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,233.89,13,599.9,41707,689,0.0165,5.6079,1.5974,51
2026-05-29,ASUC-(HISTO)-MULTI-(HISTO)-PERF-LABO,0,null,null,0,0,null,null,null,null
2026-05-29,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,291.97,9,455.72,50888,277,0.0054,5.7375,1.4381,17
2026-05-29,ASUC-(HISTO)-UK-(UK)-PERF-RTG,249.92,4,213.44,18868,311,0.0165,13.2457,1.6017,32
2026-05-29,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,123.24,5,301.37,13295,84,0.0063,9.2697,1.3028,7
2026-05-29,ASUC-(HISTO)-US-(US)-PERF-RTG,140.87,5,387.47,6343,90,0.0142,22.2087,1.4426,12
2026-05-29,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,7.33,null,null,737,10,0.0136,9.9457,1.1534,null
2026-05-29,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,13.95,1,49.17,970,22,0.0227,14.3814,1.4764,3
2026-05-29,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,38.8,5,222.23,6657,94,0.0141,5.8285,1.1228,17
2026-05-29,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,38.68,1,null,4385,65,0.0148,8.821,1.5012,4
2026-05-29,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,98.68,null,null,30345,188,0.0062,3.2519,1.1458,5
2026-05-29,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,60.37,4,185.52,10086,151,0.015,5.9855,1.6058,13
2026-05-29,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,23.25,1,56.05,3104,24,0.0077,7.4903,1.0804,2
2026-05-29,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,39.31,3,174.36,3954,55,0.0139,9.9418,1.4116,11
2026-05-29,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,85.06,6,335.75,47373,753,0.0159,1.7955,1.1788,32
2026-05-29,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,79.66,1,35.8,30198,474,0.0157,2.6379,1.6559,35
2026-05-29,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,82.26,2,166.66,20729,197,0.0095,3.9684,1.1239,16
2026-05-29,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,73.26,1,28.24,12524,307,0.0245,5.8496,1.7722,9
2026-05-29,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,99.57,4,158.39,39257,250,0.0064,2.5364,1.1949,12
2026-05-29,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,102.05,9,407.14,24677,477,0.0193,4.1354,1.8059,38
2026-05-29,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,6.97,null,null,1142,8,0.007,6.1033,1.1363,null
2026-05-29,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,9.57,null,null,2060,11,0.0053,4.6456,1.6106,1
2026-05-29,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,9.89,null,null,1177,13,0.011,8.4027,1.0279,null
2026-05-29,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,6.91,null,null,685,13,0.019,10.0876,1.4124,null
2026-05-29,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,14.73,1,32.45,1444,36,0.0249,10.2008,1.2502,3
2026-05-29,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,24.15,1,49.58,2068,49,0.0237,11.6779,1.5762,5
2026-05-29,ASUC-(NEW)-PERF-RTG-WARM-ROW,49.55,2,261.03,12110,143,0.0118,4.0917,1.5814,11
2026-05-29,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,7.09,null,null,2264,17,0.0075,3.1316,1.2669,null
2026-05-29,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,4.55,null,null,879,25,0.0284,5.1763,1.4773,null
2026-05-29,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,8.11,null,null,3012,32,0.0106,2.6926,1.1683,5
2026-05-29,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,7.93,1,44.72,2086,32,0.0153,3.8015,1.6271,3
2026-05-29,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,6.4,1,80.79,658,4,0.0061,9.7264,1.0699,null
2026-05-29,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,5.71,null,null,546,21,0.0385,10.4579,1.56,1
2026-05-29,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,135.19,null,null,15836,169,0.0107,8.5369,1.1003,25
2026-05-29,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,169.62,5,585.98,12984,207,0.0159,13.0638,1.5101,9
2026-05-29,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-READING,112.89,null,null,4214,47,0.0112,26.7893,1.293,9
2026-05-29,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-SUN,56.05,1,60.27,1443,40,0.0277,38.8427,1.0915,6
2026-05-29,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-FID,54.26,null,null,1939,23,0.0119,27.9835,1.5078,2
2026-05-29,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-RTG,53.31,1,68.88,2385,42,0.0176,22.3522,1.3858,3
2026-05-30,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,480.74,31,2709.65,79677,1085,0.0136,6.0336,1.2895,122
2026-05-30,ASUC-(ALL)-PERF-KIDS-INTER,709.31,34,1827.74,207355,1718,0.0083,3.4208,1.3061,192
2026-05-30,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,297.58,20,776.6,39042,596,0.0153,7.622,2.7545,81
2026-05-30,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,98.54,14,671.26,17375,156,0.009,5.6714,1.3268,45
2026-05-30,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,77.37,null,null,16612,555,0.0334,4.6575,1.2033,null
2026-05-30,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,354.04,5,333.5,54733,444,0.0081,6.4685,1.2488,30
2026-05-30,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,387.1,15,752.87,27310,541,0.0198,14.1743,1.6634,62
2026-05-30,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,206.03,9,317.9,71520,487,0.0068,2.8807,1.3453,51
2026-05-30,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,258.92,17,710.82,44869,762,0.017,5.7706,1.8002,68
2026-05-30,ASUC-(HISTO)-MULTI-(HISTO)-PERF-LABO,0,3,441.86,0,0,null,null,null,8
2026-05-30,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,323.7,7,527.29,59804,283,0.0047,5.4127,1.4975,7
2026-05-30,ASUC-(HISTO)-UK-(UK)-PERF-RTG,279.75,12,641.28,21817,377,0.0173,12.8226,1.5688,41
2026-05-30,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,128.81,null,null,13381,95,0.0071,9.6263,1.4959,2
2026-05-30,ASUC-(HISTO)-US-(US)-PERF-RTG,145.92,4,333.98,6372,119,0.0187,22.9002,1.5277,32
2026-05-30,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,7.7,null,null,801,7,0.0087,9.613,1.1282,null
2026-05-30,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,12.33,1,86.23,903,34,0.0377,13.6545,1.5151,2
2026-05-30,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,44.45,null,null,6854,73,0.0107,6.4853,1.078,1
2026-05-30,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,42.21,2,141.66,4992,91,0.0182,8.4555,1.528,24
2026-05-30,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,102.51,4,141.51,33062,210,0.0064,3.1005,1.1216,7
2026-05-30,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,66.36,8,397.66,10796,175,0.0162,6.1467,1.752,23
2026-05-30,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,25.42,1,93.26,3684,26,0.0071,6.9001,1.1755,1
2026-05-30,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,35.33,2,186.53,3741,58,0.0155,9.444,1.6015,16
2026-05-30,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,93.68,3,211.8,60558,894,0.0148,1.5469,1.145,27
2026-05-30,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,89.45,7,194.6,33896,564,0.0166,2.639,1.9306,55
2026-05-30,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,74.52,4,195.01,13517,170,0.0126,5.5131,1.1229,21
2026-05-30,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,73.91,3,111.86,11789,245,0.0208,6.2694,1.8645,23
2026-05-30,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,116.24,3,79.54,44965,316,0.007,2.5851,1.1509,15
2026-05-30,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,98.77,7,323.79,26007,429,0.0165,3.7978,1.7784,31
2026-05-30,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,5.66,null,null,725,9,0.0124,7.8069,1.0553,1
2026-05-30,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,7.18,1,123.07,1475,15,0.0102,4.8678,1.4546,7
2026-05-30,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,12.6,null,null,1546,26,0.0168,8.1501,1.0604,null
2026-05-30,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,10.42,null,null,1023,16,0.0156,10.1857,1.3824,1
2026-05-30,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,14.08,3,280.79,1571,29,0.0185,8.9624,1.1079,17
2026-05-30,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,27.86,null,null,2339,50,0.0214,11.9111,1.5977,2
2026-05-30,ASUC-(NEW)-PERF-RTG-WARM-ROW,51.68,2,167,11333,176,0.0155,4.5601,1.4625,25
2026-05-30,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,7.49,null,null,1721,24,0.0139,4.3521,1.1367,1
2026-05-30,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,6.06,2,120.45,1177,24,0.0204,5.1487,1.2821,2
2026-05-30,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,7.96,null,null,2530,33,0.013,3.1462,1.2002,5
2026-05-30,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,6.41,1,48.78,1776,33,0.0186,3.6092,1.5377,4
2026-05-30,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,5.69,null,null,518,15,0.029,10.9846,1.0998,null
2026-05-30,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,5.38,null,null,586,11,0.0188,9.1809,1.3349,null
2026-05-30,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,139.36,null,null,16548,150,0.0091,8.4216,1.1327,9
2026-05-30,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,157.43,6,576.75,11758,231,0.0196,13.3892,1.647,22
2026-05-30,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-READING,99.27,1,89.53,3548,37,0.0104,27.9791,1.2089,8
