date,campaign_name,landing_page_views,initiate_checkout
2026-06-17,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,55,3
2026-06-17,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,62,4
2026-06-17,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,124,4
2026-06-17,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,185,12
2026-06-17,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,4,2
2026-06-17,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,8,
2026-06-17,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,4,1
2026-06-17,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,5,1
2026-06-17,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,22,
2026-06-17,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,22,7
2026-06-17,ASUC-(NEW)-PERF-RTG-WARM-ROW,92,10
2026-06-17,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,20,
2026-06-17,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,19,
2026-06-17,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,11,
2026-06-17,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,32,5
2026-06-17,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,,
2026-06-17,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,8,3
2026-06-17,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,54,4
2026-06-17,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,76,9
2026-06-17,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-READING,18,
2026-06-17,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-SUN,15,
2026-06-17,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-FID,8,
2026-06-17,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-RTG,19,
2026-06-18,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,381,22
2026-06-18,ASUC-(ALL)-PERF-KIDS-INTER,331,40
2026-06-18,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,241,32
2026-06-18,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,55,5
2026-06-18,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,19,4
2026-06-18,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,170,11
2026-06-18,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,146,18
2026-06-18,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,110,9
2026-06-18,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,237,13
2026-06-18,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,95,2
2026-06-18,ASUC-(HISTO)-UK-(UK)-PERF-RTG,109,10
2026-06-18,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,38,5
2026-06-18,ASUC-(HISTO)-US-(US)-PERF-RTG,22,1
2026-06-18,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,6,
2026-06-18,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,13,
2026-06-18,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,42,1
2026-06-18,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,17,3
2026-06-18,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,49,2
2026-06-18,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,56,2
2026-06-18,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,10,
2026-06-18,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,19,
2026-06-18,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,305,28
2026-06-18,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,245,17
2026-06-18,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,61,1
2026-06-18,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,88,9
2026-06-18,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,119,5
2026-06-18,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,133,10
2026-06-18,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,9,
2026-06-18,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,4,
2026-06-18,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,6,
2026-06-18,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,8,1
2026-06-18,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,21,3
2026-06-18,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,30,1
2026-06-18,ASUC-(NEW)-PERF-RTG-WARM-ROW,88,3
2026-06-18,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,9,
2026-06-18,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,6,
2026-06-18,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,13,1
2026-06-18,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,10,1
2026-06-18,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,1,
2026-06-18,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,7,1
2026-06-18,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,36,4
2026-06-18,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,112,6
2026-06-18,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-READING,29,
2026-06-18,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-SUN,17,
2026-06-18,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-FID,7,1
2026-06-18,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-RTG,14,2
2026-06-19,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,372,25
2026-06-19,ASUC-(ALL)-PERF-KIDS-INTER,419,50
2026-06-19,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,308,45
2026-06-19,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,54,17
2026-06-19,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,18,2
2026-06-19,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,127,8
2026-06-19,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,151,13
2026-06-19,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,146,10
2026-06-19,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,184,17
2026-06-19,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,72,4
2026-06-19,ASUC-(HISTO)-UK-(UK)-PERF-RTG,123,4
2026-06-19,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,38,
2026-06-19,ASUC-(HISTO)-US-(US)-PERF-RTG,78,3
2026-06-19,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,7,1
2026-06-19,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,11,
2026-06-19,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,24,
2026-06-19,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,24,1
2026-06-19,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,53,6
2026-06-19,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,35,1
2026-06-19,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,10,
2026-06-19,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,23,
2026-06-19,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,296,15
2026-06-19,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,258,21
2026-06-19,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,52,2
2026-06-19,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,49,4
2026-06-19,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,117,8
2026-06-19,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,108,7
2026-06-19,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,7,
2026-06-19,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,15,
2026-06-19,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,12,1
2026-06-19,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,12,
2026-06-19,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,7,
2026-06-19,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,12,1
2026-06-19,ASUC-(NEW)-PERF-RTG-WARM-ROW,90,4
2026-06-19,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,14,
2026-06-19,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,4,1
2026-06-19,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,9,1
2026-06-19,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,16,
2026-06-19,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,7,
2026-06-19,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,6,
2026-06-19,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,53,
2026-06-19,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,84,4
2026-06-19,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-READING,13,
2026-06-19,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-SUN,11,3
2026-06-19,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-FID,8,
2026-06-19,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-RTG,24,
2026-06-20,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,497,24
2026-06-20,ASUC-(ALL)-PERF-KIDS-INTER,489,61
2026-06-20,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,312,37
2026-06-20,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,80,7
2026-06-20,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,55,
2026-06-20,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,145,9
2026-06-20,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,180,14
2026-06-20,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,107,14
2026-06-20,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,284,24
2026-06-20,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,72,3
2026-06-20,ASUC-(HISTO)-UK-(UK)-PERF-RTG,168,11
2026-06-20,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,17,1
2026-06-20,ASUC-(HISTO)-US-(US)-PERF-RTG,47,5
2026-06-20,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,5,
2026-06-20,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,11,1
2026-06-20,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,21,1
2026-06-20,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,30,
2026-06-20,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,34,5
2026-06-20,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,54,2
2026-06-20,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,9,1
2026-06-20,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,18,2
2026-06-20,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,272,20
2026-06-20,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,331,23
2026-06-20,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,53,1
2026-06-20,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,72,2
2026-06-20,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,106,5
2026-06-20,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,161,7
2026-06-20,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,9,
2026-06-20,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,7,1
2026-06-20,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,6,
2026-06-20,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,13,5
2026-06-20,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,10,2
2026-06-20,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,20,1
2026-06-20,ASUC-(NEW)-PERF-RTG-WARM-ROW,69,6
2026-06-20,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,5,
2026-06-20,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,6,
2026-06-20,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,7,
2026-06-20,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,18,1
2026-06-20,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,3,
2026-06-20,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,5,
2026-06-20,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,48,1
2026-06-20,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,109,4
2026-06-20,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-READING,14,
2026-06-20,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-SUN,15,1
2026-06-20,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-FID,7,1
2026-06-20,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-RTG,23,1
2026-06-21,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,652,53
2026-06-21,ASUC-(ALL)-PERF-KIDS-INTER,588,77
2026-06-21,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,387,67
2026-06-21,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,94,21
2026-06-21,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,60,4
2026-06-21,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,222,30
2026-06-21,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,311,41
2026-06-21,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,239,20
2026-06-21,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,362,26
2026-06-21,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,67,10
2026-06-21,ASUC-(HISTO)-UK-(UK)-PERF-RTG,180,15
2026-06-21,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,22,2
2026-06-21,ASUC-(HISTO)-US-(US)-PERF-RTG,101,3
2026-06-21,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,5,
2026-06-21,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,13,1
2026-06-21,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,24,1
2026-06-21,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,49,7
2026-06-21,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,49,3
2026-06-21,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,62,7
2026-06-21,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,12,2
2026-06-21,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,33,4
2026-06-21,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,351,23
2026-06-21,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,376,29
2026-06-21,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,67,1
2026-06-21,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,95,13
2026-06-21,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,147,6
2026-06-21,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,321,18
2026-06-21,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,5,
2026-06-21,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,9,
2026-06-21,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,12,1
2026-06-21,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,9,
2026-06-21,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,21,
2026-06-21,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,13,1
2026-06-21,ASUC-(NEW)-PERF-RTG-WARM-ROW,118,6
2026-06-21,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,10,
2026-06-21,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,12,
2026-06-21,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,13,2
2026-06-21,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,38,4
2026-06-21,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,4,
2026-06-21,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,20,1
2026-06-21,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,77,7
2026-06-21,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,141,18
2026-06-21,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-READING,21,3
2026-06-21,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-SUN,27,1
2026-06-21,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-FID,13,
2026-06-21,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-RTG,22,1
2026-06-22,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,460,43
2026-06-22,ASUC-(ALL)-PERF-KIDS-INTER,467,61
2026-06-22,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,315,47
2026-06-22,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,75,15
2026-06-22,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,32,2
2026-06-22,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,90,10
2026-06-22,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,223,31
2026-06-22,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,241,13
2026-06-22,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,280,29
2026-06-22,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,102,9
2026-06-22,ASUC-(HISTO)-UK-(UK)-PERF-RTG,167,17
2026-06-22,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,10,3
2026-06-22,ASUC-(HISTO)-US-(US)-PERF-RTG,50,3
2026-06-22,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,1,
2026-06-22,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,7,
2026-06-22,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,22,1
2026-06-22,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,38,5
2026-06-22,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,37,3
2026-06-22,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,70,14
2026-06-22,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,31,2
2026-06-22,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,19,6
2026-06-22,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,389,15
2026-06-22,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,352,18
2026-06-22,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,62,2
2026-06-22,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,56,5
2026-06-22,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,124,1
2026-06-22,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,169,7
2026-06-22,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,3,
2026-06-22,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,20,1
2026-06-22,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,9,
2026-06-22,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,7,
2026-06-22,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,17,
2026-06-22,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,12,5
2026-06-22,ASUC-(NEW)-PERF-RTG-WARM-ROW,72,9
2026-06-22,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,5,
2026-06-22,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,8,
2026-06-22,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,13,1
2026-06-22,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,6,1
2026-06-22,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,2,
2026-06-22,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,2,2
2026-06-22,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,45,1
2026-06-22,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,89,25
2026-06-22,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-READING,3,2
2026-06-22,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-SUN,13,1
2026-06-22,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-FID,13,1
2026-06-22,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-RTG,12,8
2026-06-23,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,362,25
2026-06-23,ASUC-(ALL)-PERF-KIDS-INTER,381,58
2026-06-23,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,286,36
2026-06-23,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,57,4
2026-06-23,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,25,
2026-06-23,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,48,8
2026-06-23,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,164,26
2026-06-23,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,92,7
2026-06-23,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,316,30
2026-06-23,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,74,5
2026-06-23,ASUC-(HISTO)-UK-(UK)-PERF-RTG,145,10
2026-06-23,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,12,3
2026-06-23,ASUC-(HISTO)-US-(US)-PERF-RTG,43,7
2026-06-23,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,,
2026-06-23,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,8,2
2026-06-23,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,14,1
2026-06-23,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,43,2
2026-06-23,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,46,22
2026-06-23,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,39,9
2026-06-23,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,9,2
2026-06-23,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,21,2
2026-06-23,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,238,15
2026-06-23,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,240,30
2026-06-23,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,35,2
2026-06-23,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,87,2
2026-06-23,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,84,7
2026-06-23,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,167,12
2026-06-23,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,2,
2026-06-23,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,14,1
2026-06-23,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,10,
2026-06-23,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,16,
2026-06-23,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,25,2
2026-06-23,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,15,4
2026-06-23,ASUC-(NEW)-PERF-RTG-WARM-ROW,49,4
2026-06-23,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,3,1
2026-06-23,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,3,
2026-06-23,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,10,1
2026-06-23,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,14,
2026-06-23,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,2,
2026-06-23,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,3,1
2026-06-23,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,46,12
2026-06-23,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,95,11
2026-06-23,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-READING,3,1
2026-06-23,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-ACQ-COLD-SUN,11,
2026-06-23,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-FID,6,
2026-06-23,ASUC-STEPHANE-(HISTO)-US-(US)-PERF-RTG,11,
2026-06-24,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,348,30
2026-06-24,ASUC-(ALL)-PERF-KIDS-INTER,276,50
2026-06-24,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,253,55
2026-06-24,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,41,9
2026-06-24,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,21,
2026-06-24,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,55,6
2026-06-24,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,182,23
2026-06-24,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,182,7
2026-06-24,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,200,25
2026-06-24,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,51,1
2026-06-24,ASUC-(HISTO)-UK-(UK)-PERF-RTG,135,9
2026-06-24,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,10,2
2026-06-24,ASUC-(HISTO)-US-(US)-PERF-RTG,32,3
2026-06-24,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,1,
2026-06-24,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,9,
2026-06-24,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,25,1
2026-06-24,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,29,2
2026-06-24,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,30,4
